store_number,store_name,store_type,street_address,city,state,zip,has_15O,has_34O,has_15U,has_34U,current_sku_count,on_endcap_no_catalyst,endcap_recommended_qty,latitude,longitude
1429,FREMONT OH,Supercenter,2052 N STATE ROUTE 53,FREMONT,OH,43420,Y,,,,1,,9,41.378661380136,-83.117191506531
1430,OSHKOSH WI,Supercenter,351 S WASHBURN ST,OSHKOSH,WI,54904,Y,Y,,Y,3,,9,44.016483619458,-88.58270044204
1432,CADILLAC MI,Supercenter,8917 E 34 RD,CADILLAC,MI,49601,Y,,,,1,,9,44.281507842527,-85.397449159834
1434,COLORADO SPRINGS CO,Supercenter,707 S 8TH ST,COLORADO SPRINGS,CO,80905,Y,Y,,,2,,9,38.824415279378,-104.840061853329
1443,CINCINNATI (SE) OH,Supercenter,4370 EASTGATE SQUARE DR,CINCINNATI,OH,45245,Y,Y,,,2,,9,39.093689498193,-84.269753384293
1445,PORT CLINTON OH,Supercenter,2826 EAST HARBOR RD,PORT CLINTON,OH,43452,Y,,,,1,,9,41.522642083905,-82.86385854043
1446,RICE LAKE WI,Supercenter,2501 WEST AVE,RICE LAKE,WI,54868,Y,,,,1,,9,45.5027926,-91.733423
1447,SUPERIOR WI,Supercenter,3705 TOWER AVE,SUPERIOR,WI,54880,Y,Y,Y,Y,4,,9,46.7207737,-92.1040796
1448,ASHLAND OH,Supercenter,1996 E MAIN ST,ASHLAND,OH,44805,Y,,,,1,,9,40.7887367,-82.2360391
1449,MANITOWOC WI,Supercenter,4115 CALUMET AVE,MANITOWOC,WI,54220,Y,Y,,,2,,9,44.077336034718,-87.698613374001
1450,RIPLEY WV,Supercenter,200 ACADEMY DR,RIPLEY,WV,25271,Y,,Y,,2,,9,38.822435296611,-81.723288790376
1451,BEARDSTOWN IL,Supercenter,100 LINCOLN AVE,BEARDSTOWN,IL,62618,Y,,,,1,,9,40.0167925,-90.4345418
1454,QUINCY IL,Supercenter,5211 BROADWAY ST,QUINCY,IL,62305,Y,,,,1,,9,39.935344984253,-91.333567062094
1459,INDIANAPOLIS(S) IN,Supercenter,7245 US 31 S,INDIANAPOLIS,IN,46227,Y,,,,1,,9,39.658516158887,-86.142929514414
1460,HASTINGS NE,Supercenter,3803 OSBORNE DR W,HASTINGS,NE,68901,Y,,,,1,,9,40.623061442621,-98.383236505511
1461,ROCK SPRINGS WY,Supercenter,201 GATEWAY BLVD,ROCK SPRINGS,WY,82901,Y,,,,1,,9,41.581995440705,-109.249390904387
1462,GREENVILLE AL,Supercenter,501 WILLOW LN,GREENVILLE,AL,36037,Y,,,,1,,9,31.848337048177,-86.64754149045
1465,DANVILLE VA,Supercenter,515 MOUNT CROSS RD,DANVILLE,VA,24540,Y,Y,,,2,,9,36.597102372317,-79.428939084771
1467,JAMESTOWN TN,Supercenter,539 E CENTRAL AVE,JAMESTOWN,TN,38556,,,,,0,Y,9,36.4245,-84.9357
1469,CHATTANOOGA (CENTRAL) TN,Supercenter,2020 GUNBARREL RD STE 250,CHATTANOOGA,TN,37421,Y,,Y,,2,,9,35.031325040147,-85.154865376743
1471,NEW LONDON WI,Wal-Mart,1717 N SHAWANO ST,NEW LONDON,WI,54961,Y,,,,1,,9,44.410847888087,-88.741681815412
1473,MANKATO MN,Supercenter,1881 E MADISON AVE,MANKATO,MN,56001,Y,,,Y,2,,9,44.166826638244,-93.949897621921
1474,YUMA AZ,Supercenter,2900 S PACIFIC AVE,YUMA,AZ,85365,,,,,0,Y,9,32.7093,-114.4905
1475,WASHINGTON IA,Supercenter,2485 HIGHWAY 92,WASHINGTON,IA,52353,Y,,,,1,,9,41.294518083769,-91.651915828317
1481,"HOMEWOOD, AL",Supercenter,209 LAKESHORE PKWY,HOMEWOOD,AL,35209,,,,,0,Y,9,33.4653,-86.8082
1484,,,,,,,Y,,,,1,,9,33.2862455,-96.5722411
1486,FARMVILLE VA,Supercenter,1800 PEERY DR,FARMVILLE,VA,23901,Y,,,,1,,9,37.278027588858,-78.39829811351
1490,ROCKFORD IL,Supercenter,7219 WALTON ST,ROCKFORD,IL,61108,Y,,,,1,,9,42.268075411639,-88.974826784984
1493,MONROEVILLE AL,Supercenter,3371 S ALABAMA AVE,MONROEVILLE,AL,36460,Y,,,,1,,9,31.48252850898,-87.330440670232
1494,CORPUS CHRISTI TX,Supercenter,4109 S STAPLES ST,CORPUS CHRISTI,TX,78411,Y,,,,1,,9,27.728582667773,-97.380665069319
1497,RICHTON PARK IL,Supercenter,22401 CENTRAL AVE,RICHTON PARK,IL,60471,Y,,,,1,,9,41.480368956895,-87.751455424311
1502,ROANOKE RAPIDS NC,Supercenter,251 PREMIER BLVD,ROANOKE RAPIDS,NC,27870,,Y,,,1,,9,36.4282266357,-77.631724023277
1505,PIKEVILLE KY,Supercenter,254 CASSIDY BLVD,PIKEVILLE,KY,41501,,,,,0,Y,9,37.5161,-82.5173
1506,MANCHESTER IA,Supercenter,1220 W MAIN ST,MANCHESTER,IA,52057,Y,,,,1,,9,42.483795502739,-91.477294116233
1508,SHERIDAN WY,Supercenter,1695 COFFEEN AVE,SHERIDAN,WY,82801,Y,,,,1,,9,44.778683547023,-106.942430508375
1511,MIRAMAR FL,Supercenter,1800 SOUTH UNIVERSITY DRIVE,MIRAMAR,FL,33025,,,,,0,Y,9,25.9921,-80.2712
1515,"GERMANTOWN, WI",Supercenter,W190N9855 APPLETON AVE,GERMANTOWN,WI,53022,Y,,,,1,,9,43.198774043804,-88.146755268842
1516,BORGER TX,Supercenter,1501 ROOSEVELT,BORGER,TX,79007,Y,,,,1,,9,35.6689767,-101.3919481
1518,INDIANAPOLIS IN,Supercenter,3221 W 86TH ST,INDIANAPOLIS,IN,46268,Y,,,,1,,9,39.911713388156,-86.21556784663
1520,ABERDEEN SD,Supercenter,3820 7TH AVE SE,ABERDEEN,SD,57401,Y,Y,,,2,,9,45.458241860865,-98.437488696175
1521,"CINCINNATI,OH",Supercenter,8451 COLERAIN AVE,CINCINNATI,OH,45239,Y,,,,1,,9,39.224598513785,-84.587827847397
1522,ELKINS WV,Supercenter,40 JETT LN,ELKINS,WV,26241,Y,,,,1,,9,38.925927,-79.8466552
1525,MECHANICSVILLE VA,Supercenter,7430 BELL CREEK RD,MECHANICSVILLE,VA,23111,Y,,,,1,,9,37.612536132469,-77.353694933894
1530,CLEVELAND MS,Supercenter,710 N DAVIS AVE,CLEVELAND,MS,38732,Y,,,,1,,9,33.756115437346,-90.715654603645
1533,PEORIA AZ,Supercenter,7975 W PEORIA AVE,PEORIA,AZ,85345,,,,,0,Y,9,33.5761,-112.2344
1534,BISMARCK ND,Supercenter,2717 ROCK ISLAND PL,BISMARCK,ND,58504,Y,,,,1,,9,46.793482044833,-100.751553903514
1535,SIOUX FALLS SD,Supercenter,3209 S LOUISE AVE,SIOUX FALLS,SD,57106,Y,Y,,,2,,9,43.516899946053,-96.771179986145
1538,BROOKINGS SD,Supercenter,2233 6TH ST.,BROOKINGS,SD,57006,Y,,,,1,,9,44.311414647513,-96.767902630645
1540,SOUTH HAVEN MI,Supercenter,201 73RD ST,SOUTH HAVEN,MI,49090,Y,,,,1,,9,42.410822969142,-86.25161148635
1543,SPEARFISH SD,Supercenter,2825 1ST AVE,SPEARFISH,SD,57783,Y,,,,1,,9,44.480409038357,-103.810200311872
1544,CLARKSBURG WV,Supercenter,550 EMILY DR,CLARKSBURG,WV,26301,Y,,,Y,2,,9,39.266268470286,-80.286904551564
1545,"GRAND FORKS, ND",Supercenter,2551 32ND AVE S,GRAND FORKS,ND,58201,Y,,,,1,,9,47.889393605082,-97.063835729714
1546,IOWA FALLS IA,Wal-Mart,840 S OAK ST,IOWA FALLS,IA,50126,Y,,,,1,,9,42.504403036793,-93.262306544906
1547,LAFAYETTE IN,Supercenter,4205 COMMERCE DR,LAFAYETTE,IN,47905,Y,Y,Y,,3,,9,40.415507488305,-86.827931131494
1548,WATSEKA IL,Supercenter,1790 E WALNUT ST,WATSEKA,IL,60970,,,,,0,Y,9,40.7734,-87.7309
1549,PHOENIX (W) AZ,Supercenter,2020 N 75TH AVE,PHOENIX,AZ,85035,Y,,,,1,,9,33.469656646553,-112.220743253594
1550,GUNNISON CO,Wal-Mart,900 N MAIN ST,GUNNISON,CO,81230,,,,,0,Y,9,38.5511,-106.931
1554,STOCKTON CA,Supercenter,3223 E HAMMER LN,STOCKTON,CA,95212,Y,,,,1,,9,38.02115099489,-121.274657345169
1555,EL CENTRO CA,Supercenter,2150 N WATERMAN AVE,EL CENTRO,CA,92243,Y,,,Y,2,,9,32.81289308905,-115.574283367374
1557,FISHERS IN,Supercenter,8300 E 96TH ST,FISHERS,IN,46037,Y,Y,Y,,3,,9,39.927279146187,-86.023995773237
1561,"MEMPHIS (AUSTIN P), TN",Supercenter,3950 AUSTIN PEAY HWY,MEMPHIS,TN,38128,Y,,,,1,,9,35.23152897242,-89.898759978755
1563,LANCASTER CA,Supercenter,44665 VALLEY CENTRAL WAY,LANCASTER,CA,93536,Y,Y,Y,,3,,9,34.693429989772,-118.171600289663
1564,NEW BOSTON OH,Supercenter,4490 GALLIA ST,NEW BOSTON,OH,45662,Y,Y,,,2,,9,38.758698508979,-82.895257898824
1565,WILLISTON ND,Supercenter,4001 2ND AVE W,WILLISTON,ND,58801,Y,,,Y,2,,9,48.17960588415,-103.626110596251
1567,DICKINSON ND,Supercenter,2456 3RD AVE W,DICKINSON,ND,58601,Y,,,,1,,9,46.908250007753,-102.789642252922
1568,HERMITAGE PA,Supercenter,1275 N HERMITAGE RD,HERMITAGE,PA,16148,Y,,,,1,,9,41.2326,-80.453
1569,MAYSVILLE KY,Supercenter,240 WAL MART WAY,MAYSVILLE,KY,41056,Y,,,,1,,9,38.620497731316,-83.785316525408
1570,AUBURN IN,Supercenter,505 TOURING DR,AUBURN,IN,46706,Y,,Y,,2,,9,41.363775163335,-85.078688508114
1571,MUKWONAGO WI,Supercenter,250 WOLF RUN,MUKWONAGO,WI,53149,Y,Y,,,2,,9,42.847007679142,-88.321178090899
1573,PRICE UT,Supercenter,255 S HIGHWAY 55,PRICE,UT,84501,Y,,,,1,,9,39.595293168044,-110.790663705861
1574,BAKERSFIELD (S) CA,Supercenter,6225 COLONY ST,BAKERSFIELD,CA,93307,Y,,,,1,,9,35.296325873098,-119.027345648615
1575,OROVILLE CA,Supercenter,465 CAL OAK RD,OROVILLE,CA,95965,Y,,,,1,,9,39.492545126849,-121.570549261225
1579,OXFORD NC,Supercenter,1015 LEWIS ST,OXFORD,NC,27565,Y,,,,1,,9,36.280654370353,-78.606813932437
1580,INDIANAPOLIS (E) IN,Supercenter,10617 E WASHINGTON ST,INDIANAPOLIS,IN,46229,Y,,,,1,,9,39.775406871083,-85.978192628223
1581,FARGO ND,Supercenter,4731 13TH AVE S,FARGO,ND,58103,Y,Y,Y,Y,4,,9,46.861998006636,-96.865255247781
1583,MADERA CA,Wal-Mart,1977 W CLEVELAND AVE,MADERA,CA,93637,Y,Y,Y,,3,,9,36.97466225609,-120.080520736513
1584,LAS VEGAS (SW) NV,Supercenter,3615 S RAINBOW BLVD,LAS VEGAS,NV,89103,Y,,,,1,,9,36.12313848671,-115.243115685487
1585,NORTH PLATTE NE,Supercenter,1401 S DEWEY ST,NORTH PLATTE,NE,69101,Y,,,,1,,9,41.121581936672,-100.762857071241
1586,AUSTELL GA,Supercenter,1133 E W CONNECTOR,AUSTELL,GA,30106,Y,,,,1,,9,33.8126059,-84.6343783
1588,VICTORVILLE CA,Supercenter,11896 AMARGOSA RD,VICTORVILLE,CA,92392,Y,,,,1,,9,34.5361067,-117.2911565
1592,BAD AXE MI,Supercenter,901 N VAN DYKE RD,BAD AXE,MI,48413,Y,,,,1,,9,43.818268500658,-83.00103333805
1593,COLDWATER MI,Supercenter,800 E CHICAGO ST,COLDWATER,MI,49036,Y,,,,1,,9,41.935549771309,-84.969971266814
1594,HEATH OH,Supercenter,911 HEBRON RD,HEATH,OH,43056,Y,,Y,,2,,9,40.024087949117,-82.447843857955
1600,RIDGECREST CA,Supercenter,201 E BOWMAN RD,RIDGECREST,CA,93555,Y,,,Y,2,,9,35.607833475285,-117.670165835594
1604,RAPID CITY SD,Supercenter,1200 N LACROSSE ST,RAPID CITY,SD,57701,Y,,Y,,2,,9,44.096921615741,-103.201612560503
1607,LEWISTOWN PA,Supercenter,10180 US HIGHWAY 522 S,LEWISTOWN,PA,17044,Y,,,Y,2,,9,40.5992395,-77.571382
1608,RED BLUFF CA,Supercenter,608 LUTHER ROAD,RED BLUFF,CA,96080,Y,,,,1,,9,40.160935583091,-122.23337298192
1609,GRAND RAPIDS MN,Supercenter,100 SE 29TH ST,GRAND RAPIDS,MN,55744,Y,,,,1,,9,47.20294541759,-93.524636009796
1611,FORT GRATIOT MI,Supercenter,4845 24TH AVE,FORT GRATIOT,MI,48059,Y,,Y,,2,,9,43.049117208089,-82.457409306036
1612,TUCSON (S) AZ,Supercenter,1650 W VALENCIA RD,TUCSON,AZ,85746,Y,,,,1,,9,32.133860214084,-111.000017337148
1613,HIGH POINT NC,Supercenter,2628 S MAIN ST,HIGH POINT,NC,27263,Y,Y,Y,,3,,9,35.927402138135,-79.987021616815
1616,SUSANVILLE CA,Wal-Mart,2900 MAIN ST,SUSANVILLE,CA,96130,Y,,,Y,2,,9,40.410581846125,-120.636389641102
1617,CASPER WY,Supercenter,4400 E 2ND ST,CASPER,WY,82609,Y,,,,1,,9,42.849050568854,-106.267010537649
1618,MERRILLVILLE IN,Supercenter,2936 E 79TH AVE,MERRILLVILLE,IN,46410,Y,,,,1,,9,41.4744549022,-87.299225335898
1620,"BREWTON, AL",Supercenter,2578 DOUGLAS AVE,BREWTON,AL,36426,Y,,,,1,,9,31.147253276462,-87.067167410698
1622,"TIFFIN, OH",Supercenter,2801 W STATE ROUTE 18,TIFFIN,OH,44883,Y,Y,Y,,3,,9,41.114485,-83.1779537
1623,WILKES-BARRE PA,Supercenter,2150 WILKES BARRE TWNSP MKTPL,WILKES BARRE,PA,18702,Y,,,Y,2,,9,41.2464824,-75.8817316
1624,BAKERSFIELD (NE) CA,Supercenter,2601 FASHION PLACE,BAKERSFIELD,CA,93306,Y,,,,1,,9,35.390474313053,-118.961463515901
1627,"DILWORTH, MN",Supercenter,415 34TH ST N,DILWORTH,MN,56529,Y,Y,,,2,,9,46.880243277179,-96.725367452041
1629,BRAZIL IN,Wal-Mart,2150 E NATIONAL AVE,BRAZIL,IN,47834,,,,,0,Y,9,39.521,-87.1278
1630,YREKA CA,Supercenter,1906 FORT JONES RD,YREKA,CA,96097,Y,,Y,,2,,9,41.700045680773,-122.646763295917
1631,"HAMPTON, VA",Supercenter,1900 CUNNINGHAM DR,HAMPTON,VA,23666,Y,,,,1,,9,37.042094640245,-76.380686301736
1632,ALEXANDRIA MN,Supercenter,4611 STATE HIGHWAY 29 S,ALEXANDRIA,MN,56308,Y,,,Y,2,,9,45.8835101,-95.3745015
1634,LITTLE FALLS MN,Supercenter,15091 18TH ST NE,LITTLE FALLS,MN,56345,Y,,,,1,,9,45.982667200955,-94.334511492254
1636,MINOT ND,Supercenter,3900 S BROADWAY,MINOT,ND,58701,Y,,,,1,,9,48.195103842575,-101.296172470861
1638,EUFAULA AL,Supercenter,3176 S EUFAULA AVE,EUFAULA,AL,36027,Y,,,,1,,9,31.848112893789,-85.167511871436
1639,ROCHESTER IN,Supercenter,2395 MAIN ST,ROCHESTER,IN,46975,,,,,0,Y,9,41.0655,-86.231
1641,WILLIAMSTON NC,Supercenter,1529 WASHINGTON ST,WILLIAMSTON,NC,27892,,Y,,,1,,9,35.83477681915,-77.066308577559
1644,LEWISBURG PA,Supercenter,120 AJK BLVD,LEWISBURG,PA,17837,,,,,0,Y,9,40.9702,-76.9099
1649,JAMESTOWN ND,Supercenter,921 25TH ST SW,JAMESTOWN,ND,58401,Y,,,,1,,9,46.881969036332,-98.722112765618
1652,"DUBLIN, VA",Supercenter,5225 ALEXANDER RD,DUBLIN,VA,24084,Y,,,,1,,9,37.082864741987,-80.706023781615
1653,WESTON WV,Supercenter,110 BERLIN RD,WESTON,WV,26452,Y,,,,1,,9,39.0411,-80.4737
1654,BAXTER MN,Supercenter,7295 GLORY RD,BAXTER,MN,56425,Y,,,Y,2,,9,46.3433005,-94.286666
1656,MEADVILLE PA,Supercenter,16086 CONNEAUT LAKE RD,MEADVILLE,PA,16335,Y,,,Y,2,,9,41.620496234219,-80.213780458439
1658,THOMSON GA,Supercenter,2205 HARRISON RD SE,THOMSON,GA,30824,Y,,,,1,,9,33.482233638597,-82.500152905933
1661,KINSTON NC,Supercenter,4101 W VERNON AVE,KINSTON,NC,28504,Y,,,,1,,9,35.2626635,-77.5816353
1662,STATESVILLE NC,Supercenter,1116 CROSSROADS DR,STATESVILLE,NC,28625,Y,Y,,,2,,9,35.810611915592,-80.870442235849
1663,"WAYNESVILLE, NC",Supercenter,135 TOWN CENTER LOOP,WAYNESVILLE,NC,28786,Y,,,,1,,9,35.4887476,-82.9888725
1666,CHARLOTTE (E) NC,Supercenter,3850 E INDEPENDENCE BLVD,CHARLOTTE,NC,28205,Y,Y,,,2,,9,35.200965327936,-80.776820586883
1667,WABASH IN,Supercenter,1601 NO. CASS ST,WABASH,IN,46992,Y,,,,1,,9,40.8065352,-85.7833563
1669,"EAU CLAIRE, WI",Supercenter,3915 GATEWAY DR,EAU CLAIRE,WI,54701,Y,Y,,,2,,9,44.775950179806,-91.431631658536
1675,LEBANON KY,Supercenter,2136 CAMPBELLSVILLE RD,LEBANON,KY,40033,,,,,0,Y,9,37.5658,-85.2668
1682,CHESAPEAKE VA,Supercenter,2448 CHESAPEAKE SQUARE RING RD,CHESAPEAKE,VA,23321,Y,Y,Y,,3,,9,36.829540795805,-76.413681704051
1684,EVERETT PA,Wal-Mart,72 BEDFORD SQ,EVERETT,PA,15537,Y,,,,1,,9,40.0114711,-78.3733484
1692,COLTON CA,Supercenter,1120 S MOUNT VERNON AVE,COLTON,CA,92324,,Y,,,1,,9,34.050509864551,-117.309117203305
1693,REDLANDS CA,Wal-Mart,2050 W REDLANDS BLVD,REDLANDS,CA,92373,Y,Y,,,2,,9,34.063106755608,-117.224039158925
1694,MARION NC,Supercenter,2875 SUGAR HILL RD,MARION,NC,28752,Y,,,,1,,9,35.648721476232,-82.03330358192
1695,DEVILS LAKE ND,Supercenter,1424 HWY 2 E,DEVILS LAKE,ND,58301,Y,,,,1,,9,48.112779,-98.86512
1696,FERGUS FALLS MN,Supercenter,3300 STATE HIGHWAY 210 W,FERGUS FALLS,MN,56537,Y,,,,1,,9,46.289641328141,-96.124853161575
1702,MELBOURNE (N) FL,Supercenter,1000 N WICKHAM RD,MELBOURNE,FL,32935,Y,,,,1,,9,28.123018600818,-80.671645020196
1705,SENECA FALLS NY,Supercenter,1860 N ROAD,WATERLOO,NY,13165,Y,,,Y,2,,9,42.9046933,-76.8627887
1707,"EAST LIVERPOOL, OH",Supercenter,16280 DRESDEN AVE,EAST LIVERPOOL,OH,43920,Y,,,,1,,9,40.662825155421,-80.5893194531
1709,ANGOLA IN,Supercenter,2016 N WAYNE ST,ANGOLA,IN,46703,Y,Y,,,2,,9,41.66037857325,-84.999492838202
1711,IRONDALE AL,Supercenter,1600 MONTCLAIR RD,BIRMINGHAM,AL,35210,Y,,,Y,2,,9,33.525706499386,-86.721574648336
1714,FAIRMONT WV,Supercenter,32 TYGART MALL LOOP,FAIRMONT,WV,26554,Y,Y,Y,,3,,9,39.484898,-80.1426539
1717,WALDORF MD,Wal-Mart,11930 ACTON LN,WALDORF,MD,20601,Y,,,,1,,9,38.638258620345,-76.896771094654
1719,BIG RAPIDS MI,Supercenter,21400 PERRY AVE,BIG RAPIDS,MI,49307,Y,,,,1,,9,43.68864139538,-85.509916827996
1720,SNELLVILLE GA,Supercenter,1550 SCENIC HWY N,SNELLVILLE,GA,30078,Y,,,,1,,9,33.887370880067,-84.009403099559
1725,,,,,,,Y,,,,1,,9,40.3093488,-112.0119825
1727,BERLIN WI,Supercenter,861 COUNTY ROAD F,BERLIN,WI,54923,Y,,,,1,,9,43.9684264,-88.9466233
1728,ANDERSON IN,Supercenter,2321 CHARLES ST,ANDERSON,IN,46013,Y,,,,1,,9,40.066251522981,-85.64861149893
1731,GENEVA NY,Supercenter,990 STATE ROUTE 5 AND 20,GENEVA,NY,14456,Y,Y,,,2,,9,42.858516880011,-77.026268523237
1732,DENISON IA,Supercenter,510 AVENUE C,DENISON,IA,51442,,,,,0,Y,9,42.0196,-95.3636
1733,OWOSSO MI,Supercenter,1621 E M 21,OWOSSO,MI,48867,Y,,,,1,,9,42.997949011663,-84.13794816665
1736,DOVER DE,Supercenter,36 JEROME DR,DOVER,DE,19901,Y,,,,1,,9,39.21758963396,-75.572060109594
1740,FREEPORT IL,Supercenter,2545 IL ROUTE 26 S,FREEPORT,IL,61032,Y,,,,1,,9,42.26184393354,-89.631129976328
1745,RICHMOND IN,Supercenter,3601 E MAIN ST,RICHMOND,IN,47374,Y,,,,1,,9,39.83092642641,-84.852898753977
1750,MARION OH,Supercenter,1546 MARION-MT. GILEAD ROAD,MARION,OH,43302,Y,,,,1,,9,40.581162279683,-83.086840968084
1752,BAY CITY MI,Supercenter,3921 WILDER RD,BAY CITY,MI,48706,Y,Y,,,2,,9,43.623826641981,-83.898575950843
1754,HOWELL MI,Supercenter,3850 E GRAND RIVER AVE,HOWELL,MI,48843,Y,Y,,,2,,9,42.630484300594,-83.99088697175
1757,HERMANTOWN MN,Supercenter,4740 MALL DR,HERMANTOWN,MN,55811,Y,,,,1,,9,46.8068852,-92.2382464
1758,NEW CASTLE IN,Supercenter,3167 S STATE ROAD 3,NEW CASTLE,IN,47362,Y,,,,1,,9,39.881596685791,-85.386174810197
1759,GLOUCESTER VA,Supercenter,6819 WALTON LN,GLOUCESTER,VA,23061,Y,,,,1,,9,37.401231123414,-76.526372138119
1762,SEABROOK NH,Supercenter,700 LAFAYETTE RD,SEABROOK,NH,03874,Y,Y,,,2,,9,42.89353684349,-70.872521736975
1763,BLUEFIELD VA,Supercenter,4001 COLLEGE AVE,BLUEFIELD,VA,24605,Y,,,,1,,9,37.24061670483,-81.253907226526
1765,SOMERSET PA,Supercenter,2028 N CENTER AVE,SOMERSET,PA,15501,Y,,,,1,,9,40.052176889336,-79.074635747174
1767,SHALLOTTE NC,Supercenter,4540 MAIN ST. B 3079,SHALLOTTE,NC,28470,Y,,,,1,,9,33.980473067359,-78.375011088967
1769,DU BOIS PA,Supercenter,20 INDUSTRIAL DR,DU BOIS,PA,15801,Y,,,,1,,9,41.131139885409,-78.736354708195
1770,"EVANS CTY(CRANBERRY), PA",Supercenter,20245 ROUTE 19,CRANBERRY TOWNSHIP,PA,16066,Y,Y,Y,,3,,9,40.688060233572,-80.102245296622
1773,"NEWPORT NEWS, VA",Supercenter,12401 JEFFERSON AVE,NEWPORT NEWS,VA,23602,Y,,,,1,,9,37.119169004683,-76.505020208002
1777,READING PA,Supercenter,5900 PERKIOMEN AVE,READING,PA,19606,Y,Y,Y,,3,,9,40.296292736789,-75.839859173002
1778,CODY WY,Supercenter,321 YELLOWSTONE AVE,CODY,WY,82414,Y,,,,1,,9,44.516021121173,-109.093270567203
1781,"CORTLAND, NY",Supercenter,819 BENNIE RD,CORTLAND,NY,13045,Y,,,Y,2,,9,42.56485659816,-76.221760007996
1782,VIENNA WV,Supercenter,701 GRAND CENTRAL AVE,VIENNA,WV,26105,Y,Y,Y,,3,,9,39.303442878542,-81.549595696679
1783,PRINCETON IN,Supercenter,2700 W BROADWAY ST,PRINCETON,IN,47670,Y,,,,1,,9,38.355439,-87.5678034
1784,SALEM OR,Supercenter,3025 LANCASTER DR NE,SALEM,OR,97305,Y,Y,,,2,,9,44.964565448991,-122.983608629257
1787,CARROLL IA,Supercenter,2014 KITTYHAWK RD,CARROLL,IA,51401,Y,,,,1,,9,42.0193628,-94.860335
1790,"MONROE, MI",Supercenter,2150 N TELEGRAPH RD,MONROE,MI,48162,Y,,,,1,,9,41.951716537124,-83.398693430058
1791,FREMONT MI,Supercenter,7083 W 48TH ST,FREMONT,MI,49412,Y,,,,1,,9,43.46726808085,-85.977024025783
1793,WOODBURN OR,Supercenter,3002 STACEY ALLISON WAY,WOODBURN,OR,97071,Y,,,,1,,9,45.148878281464,-122.877671537999
1794,BLOOMSBURG PA,Supercenter,100 LUNGER DR,BLOOMSBURG,PA,17815,Y,,,,1,,9,41.014127534516,-76.482073712316
1797,THOMASTON ME,Supercenter,55 THOMASTON COMMONS WAY,THOMASTON,ME,04861,Y,,,,1,,9,44.0789631,-69.1831887
1798,CARO MI,Supercenter,1121 E CARO RD,CARO,MI,48723,Y,,,,1,,9,43.499329716259,-83.382774500816
1799,PORTAGE WI,Supercenter,2950 NEW PINERY RD,PORTAGE,WI,53901,Y,,,,1,,9,43.572868056894,-89.469744726894
1800,GARLAND TX,Supercenter,1801 MARKETPLACE DR,GARLAND,TX,75041,Y,,,,1,,9,32.862553384524,-96.653481320358
1805,LAQUINTA CA,Supercenter,79295 US HWY 111,LA QUINTA,CA,92253,Y,,,,1,,9,33.707309691787,-116.279984439088
1809,JONESVILLE MI,Supercenter,701 OLDS ST,JONESVILLE,MI,49250,Y,,,Y,2,,9,41.965730555218,-84.670209303403
1812,WOOSTER OH,Supercenter,3883 BURBANK RD,WOOSTER,OH,44691,Y,,,Y,2,,9,40.846802809661,-81.94458046718
1813,"VILLAGE OF NEWARK, NY",Supercenter,6788 STATE ROUTE 31 E,NEWARK,NY,14513,Y,Y,,Y,3,,9,43.054935379952,-77.056159174099
1819,MENOMONIE WI,Supercenter,180 CEDAR FALLS RD,MENOMONIE,WI,54751,Y,,,,1,,9,44.911758495954,-91.931494047615
1820,KITTANNING PA,Supercenter,1 HILLTOP PLZ,KITTANNING,PA,16201,Y,,,,1,,9,40.813233644797,-79.543937091982
1828,"PLOVER, WI",Supercenter,250 CROSSROADS DR,PLOVER,WI,54467,Y,,,,1,,9,44.493504960633,-89.513162440358
1829,MARION SC,Supercenter,305 COMMERCE DR,MARION,SC,29574,,,,,0,Y,9,34.2044,-79.2542
1834,GRANTS PASS OR,Supercenter,135 NE TERRY LN,GRANTS PASS,OR,97526,Y,,,Y,2,,9,42.435242122197,-123.302796380529
1835,"VESTAL, NY",Supercenter,2405 VESTAL PKWY E,VESTAL,NY,13850,Y,,,,1,,9,42.094309084905,-76.013834507239
1841,"CHESAPEAKE, VA",Supercenter,1521 SAMS CIR,CHESAPEAKE,VA,23320,Y,,,,1,,9,36.771939148665,-76.251611253647
1847,OCALA FL,Supercenter,4980 E SILVER SPRINGS BLVD,OCALA,FL,34470,Y,,,,1,,9,29.1871986,-82.1400923
1849,WINSTON-SALEM NC,Supercenter,320 E HANES MILL RD,WINSTON SALEM,NC,27105,,Y,,,1,,9,36.189822949478,-80.274224985299
1850,"CHAMBERSBURG, PA",Supercenter,1730 LINCOLN WAY E,CHAMBERSBURG,PA,17202,Y,Y,Y,,3,,9,39.92353703103,-77.607417572084
1851,"NORTH LAUDERDALE, FL",Supercenter,7900 W MCNAB RD,NORTH LAUDERDALE,FL,33068,Y,,,,1,,9,26.217305,-80.2258811
1853,HEMET CA,Supercenter,1231 S SANDERSON AVE,HEMET,CA,92545,Y,,,,1,,9,33.726739740341,-117.006703380498
1858,"MONTEVIDEO, MN",Supercenter,3001 E HIGHWAY 7,MONTEVIDEO,MN,56265,Y,,,,1,,9,44.942523,-95.723559
1862,"RIALTO, CA",Supercenter,1366 S RIVERSIDE AVE,RIALTO,CA,92376,,Y,,,1,,9,34.076283586483,-117.370384633299
1868,"AUBURN, ME",Supercenter,100 MOUNT AUBURN AVE,AUBURN,ME,04210,,Y,Y,,2,,9,44.121220952626,-70.238079339017
